1,1,1,2023-10-16,https://PayPal.com/payment/3417268305969105,0
2,2,1,2023-10-21,https://PayPal.com/payment/9845810026900252,0
3,3,1,2023-10-31,https://PayPal.com/payment/4108577693632462,0
4,4,1,2023-10-28,https://PayPal.com/payment/6985243866850685,0
5,5,1,2023-11-02,https://PayPal.com/payment/9925234539127711,0
6,6,1,2023-10-28,https://PayPal.com/payment/8827017161957243,0
7,7,1,2023-10-30,https://PayPal.com/payment/1819070239040345,0
8,8,1,2023-11-01,https://PayPal.com/payment/2765740095509165,0
9,9,1,2023-10-29,https://PayPal.com/payment/4246308749991409,0
10,10,1,2023-10-16,https://PayPal.com/payment/5081570514267836,0
11,11,1,2023-11-12,https://PayPal.com/payment/1291274654861759,0
12,12,1,2023-11-04,https://PayPal.com/payment/9106769340762715,0
13,13,1,2023-10-28,https://PayPal.com/payment/5094615803237100,0
14,14,1,2023-11-03,https://PayPal.com/payment/6768778437084461,0
15,15,1,2023-10-23,https://PayPal.com/payment/5425475552608223,0
16,16,1,2023-11-03,https://PayPal.com/payment/3258379425287213,0
17,17,1,2023-10-21,https://PayPal.com/payment/8597364013939063,0
18,18,1,2023-10-18,https://PayPal.com/payment/9050716777408966,0
19,19,1,2023-11-06,https://PayPal.com/payment/1559786997760201,0
20,20,1,2023-10-17,https://PayPal.com/payment/9676665744575831,0
21,21,1,2023-10-24,https://PayPal.com/payment/5085761525152353,0
22,22,1,2023-10-22,https://PayPal.com/payment/7650156601926538,0
23,23,1,2023-10-28,https://PayPal.com/payment/8210479698002798,0
24,24,1,2023-10-21,https://PayPal.com/payment/1638059156961962,0
25,25,1,2023-11-08,https://PayPal.com/payment/1905317508586335,0
26,26,1,2023-10-24,https://PayPal.com/payment/2474236320842830,0
27,27,1,2023-10-17,https://PayPal.com/payment/5201726568813678,0
28,28,1,2023-10-23,https://PayPal.com/payment/4973696876926203,0
29,29,1,2023-10-20,https://PayPal.com/payment/1421723014032825,0
30,30,1,2023-11-13,https://PayPal.com/payment/6416059629887568,0
31,31,1,2023-11-13,https://PayPal.com/payment/2408307799944072,0
32,32,1,2023-10-17,https://PayPal.com/payment/8057852473086010,0
33,33,1,2023-11-06,https://PayPal.com/payment/6271155795810407,0
34,34,1,2023-11-15,https://PayPal.com/payment/8624508762350309,0
35,35,1,2023-10-21,https://PayPal.com/payment/7429700400905764,0
36,36,1,2023-03-18,https://PayPal.com/payment/7174493735663480,0
37,37,1,2023-03-26,https://PayPal.com/payment/8691882946832182,0
38,38,1,2023-03-16,https://PayPal.com/payment/6139720241702356,0
39,39,1,2023-03-31,https://PayPal.com/payment/2446347375080849,0
40,40,1,2023-04-12,https://PayPal.com/payment/3402037010233860,0
41,41,0,2023-04-02,https://PayPal.com/payment/7682599426405530,0
42,42,1,2023-03-18,https://PayPal.com/payment/6763552831887201,0
43,43,1,2023-04-12,https://PayPal.com/payment/4979404387704875,0
44,44,1,2023-03-18,https://PayPal.com/payment/5563152685077827,0
45,45,1,2023-03-27,https://PayPal.com/payment/5281264942246469,0
46,46,1,2023-04-10,https://PayPal.com/payment/5606703620989376,0
47,47,1,2023-04-09,https://PayPal.com/payment/8474116717148880,0
48,48,1,2023-03-31,https://PayPal.com/payment/2688093057746489,0
49,49,1,2023-03-21,https://PayPal.com/payment/6243597386625197,0
50,50,1,2023-03-28,https://PayPal.com/payment/5710606892141052,0
51,51,1,2023-04-04,https://PayPal.com/payment/9956885475251400,0
52,52,0,2023-03-31,https://PayPal.com/payment/8392517955249554,0
53,53,1,2023-03-17,https://PayPal.com/payment/8619103945957947,0
54,54,1,2023-03-22,https://PayPal.com/payment/9824115808674150,0
55,55,1,2023-04-07,https://PayPal.com/payment/1293269789857278,0
56,56,1,2023-03-30,https://PayPal.com/payment/3955248887174551,0
57,57,1,2023-03-29,https://PayPal.com/payment/7800018949494733,0
58,58,1,2023-04-05,https://PayPal.com/payment/7363185555092151,0
59,59,1,2023-04-01,https://PayPal.com/payment/5015533798498627,0
60,60,1,2023-03-21,https://PayPal.com/payment/7384297523877994,0
61,61,1,2023-04-13,https://PayPal.com/payment/4651111347330882,0
62,62,1,2023-04-08,https://PayPal.com/payment/5725057909248959,0
63,63,1,2023-03-28,https://PayPal.com/payment/7715250695772128,0
64,64,1,2023-04-05,https://PayPal.com/payment/4640478954350156,0
65,65,1,2023-03-17,https://PayPal.com/payment/6385209687928749,0
66,66,1,2023-03-29,https://PayPal.com/payment/8690833646719343,0
67,67,1,2023-03-22,https://PayPal.com/payment/4180143964845726,0
68,68,1,2023-04-05,https://PayPal.com/payment/7266054683504659,0
69,69,1,2023-03-29,https://PayPal.com/payment/4864755380135342,0
70,70,1,2023-03-18,https://PayPal.com/payment/5028176465150614,0
71,71,1,2023-03-29,https://PayPal.com/payment/7392822305189083,0
72,72,1,2023-04-12,https://PayPal.com/payment/4787237233383715,0
73,73,0,2023-04-01,https://PayPal.com/payment/6798420734906543,0
74,74,1,2023-03-19,https://PayPal.com/payment/7095468400340118,0
75,75,1,2023-04-14,https://PayPal.com/payment/2672157886938189,0
76,76,0,2023-03-18,https://PayPal.com/payment/7638635319719950,0
77,77,1,2023-03-21,https://PayPal.com/payment/8902600326413659,0
78,78,1,2023-03-26,https://PayPal.com/payment/7682044127983644,0
79,79,1,2023-04-13,https://PayPal.com/payment/6570085885664697,0
80,80,1,2023-04-02,https://PayPal.com/payment/8156291422706191,0
81,81,1,2023-03-17,https://PayPal.com/payment/5062528591800315,0
82,82,1,2023-03-22,https://PayPal.com/payment/3646280150763103,0
83,83,1,2023-03-16,https://PayPal.com/payment/6553564982245524,0
84,84,1,2023-04-08,https://PayPal.com/payment/6390583628972950,0
85,85,1,2023-03-18,https://PayPal.com/payment/1551381444204309,0
86,86,1,2023-06-24,https://PayPal.com/payment/8453363559728685,0
87,87,1,2023-06-06,https://PayPal.com/payment/1610750904187112,0
88,88,1,2023-06-17,https://PayPal.com/payment/1820943040429924,0
89,89,1,2023-06-20,https://PayPal.com/payment/9627895586333254,0
90,90,1,2023-05-30,https://PayPal.com/payment/1435372569180493,0
91,91,1,2023-06-21,https://PayPal.com/payment/9051259891348016,0
92,92,1,2023-07-04,https://PayPal.com/payment/5026171152352778,0
93,93,1,2023-06-26,https://PayPal.com/payment/1367772322037033,0
94,94,1,2023-06-29,https://PayPal.com/payment/5877445425546370,0
95,95,1,2023-06-15,https://PayPal.com/payment/8022186315470391,0
96,96,1,2023-06-12,https://PayPal.com/payment/4874997458788285,0
97,97,1,2023-06-13,https://PayPal.com/payment/3596376780402914,0
98,98,1,2023-07-10,https://PayPal.com/payment/4848625707158952,0
99,99,1,2023-06-25,https://PayPal.com/payment/2664219054692494,0
100,100,1,2023-07-02,https://PayPal.com/payment/8594934731855474,0
101,93,1,2023-05-19,https://PayPal.com/payment/4512224733518482,0
102,94,1,2023-05-16,https://PayPal.com/payment/8451786137670050,0
103,95,1,2023-06-02,https://PayPal.com/payment/3177830377842309,0
104,96,1,2023-06-01,https://PayPal.com/payment/4867896360948414,0
