1,109,0
2,109,0
3,109,0
4,109,0
5,109,0
6,109,0
7,109,0
8,109,0
9,109,0
10,109,0
11,109,0
12,109,0
13,109,0
14,109,0
15,109,0
16,109,0
17,109,0
18,109,0
19,109,0
20,109,0
21,109,0
22,109,0
23,109,0
24,109,0
25,109,0
26,109,0
27,109,0
28,109,0
29,109,0
30,109,0
31,109,0
32,109,0
33,109,0
34,109,0
35,109,0
36,109,0
37,109,0
38,109,0
39,109,0
40,109,0
41,109,0
42,109,0
43,109,0
44,109,0
45,109,0
46,109,0
47,109,0
48,109,0
1,110,0
2,110,0
3,110,0
4,110,0
5,110,0
6,110,0
7,110,0
8,110,0
9,110,0
10,110,0
11,110,0
12,110,0
13,110,0
14,110,0
15,110,0
16,110,0
17,110,0
18,110,0
19,110,0
20,110,0
21,110,0
22,110,0
23,110,0
24,110,0
25,110,0
26,110,0
27,110,0
28,110,0
29,110,0
30,110,0
31,110,0
32,110,0
33,110,0
34,110,0
35,110,0
36,110,0
37,110,0
38,110,0
39,110,0
40,110,0
41,110,0
42,110,0
43,110,0
44,110,0
45,110,0
46,110,0
47,110,0
48,110,0
1,111,0
2,111,0
3,111,0
4,111,0
5,111,0
6,111,0
7,111,0
8,111,0
9,111,0
10,111,0
11,111,0
12,111,0
13,111,0
14,111,0
15,111,0
16,111,0
17,111,0
18,111,0
19,111,0
20,111,0
21,111,0
22,111,0
23,111,0
24,111,0
25,111,0
26,111,0
27,111,0
28,111,0
29,111,0
30,111,0
31,111,0
32,111,0
33,111,0
34,111,0
35,111,0
36,111,0
37,111,0
38,111,0
39,111,0
40,111,0
41,111,0
42,111,0
43,111,0
44,111,0
45,111,0
46,111,0
47,111,0
48,111,0
1,112,0
2,112,0
3,112,0
4,112,0
5,112,0
6,112,0
7,112,0
8,112,0
9,112,0
10,112,0
11,112,0
12,112,0
13,112,0
14,112,0
15,112,0
16,112,0
17,112,0
18,112,0
19,112,0
20,112,0
21,112,0
22,112,0
23,112,0
24,112,0
25,112,0
